-- west build: running target rom_report
[0/1] cmd.exe /C "cd /D C:\ncs\ws-turkana\logi_reference\p_hids_k2.8\build_nrf54l15_feat6\p_hids_k2.8 && C:\ncs\toolchains\2d382dcd92\opt\bin\python.exe C:/ncs/v2.8.0/zephyr/scripts/footprint/size_report -k C:/ncs/ws-turkana/logi_reference/p_hids_k2.8/build_nrf54l15_feat6/p_hids_k2.8/zephyr/zephyr.elf -z C:/ncs/v2.8.0/zephyr -o C:/ncs/ws-turkana/logi_reference/p_hids_k2.8/build_nrf54l15_feat6/p_hids_k2.8 --workspace=C:/ncs/v2.8.0 -d 99 rom"
Path                                                                                             Size       %  Address    Section    
│   ├── __compound_literal.4                                                                        8   0.00%  0x20000878 datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x200008a4 datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x200009ec datas
│   ├── __compound_literal.5                                                                        4   0.00%  0x00031224 rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x00031240 rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x000312b0 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x20000be9 datas
│   ├── __compound_literal.6                                                                        4   0.00%  0x00031220 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x0003123c rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x000312ac rodata
│   ├── __compound_literal.7                                                                        4   0.00%  0x0003121c rodata
│   ├── __compound_literal.7                                                                       36   0.02%  0x20000880 datas
│   ├── __compound_literal.7                                                                        4   0.00%  0x000312a8 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x20000870 datas
│   ├── __compound_literal.8                                                                        4   0.00%  0x00031238 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x200009e4 datas
│   ├── __compound_literal.9                                                                        4   0.00%  0x00031218 rodata
│   ├── __compound_literal.9                                                                        4   0.00%  0x000312a4 rodata
│   ├── __device_dts_ord_10                                                                        20   0.01%  0x0002e2c8 device_area
│   ├── __device_dts_ord_102                                                                       20   0.01%  0x0002e354 device_area
│   ├── __device_dts_ord_106                                                                       20   0.01%  0x0002e340 device_area
│   ├── __device_dts_ord_107                                                                       20   0.01%  0x0002e368 device_area
│   ├── __device_dts_ord_111                                                                       20   0.01%  0x0002e32c device_area
│   ├── __device_dts_ord_12                                                                        20   0.01%  0x0002e2b4 device_area
│   ├── __device_dts_ord_24                                                                        20   0.01%  0x0002e2dc device_area
│   ├── __device_dts_ord_3                                                                         20   0.01%  0x0002e2f0 device_area
│   ├── __device_dts_ord_4                                                                         20   0.01%  0x0002e304 device_area
│   ├── __device_dts_ord_57                                                                        20   0.01%  0x0002e2a0 device_area
│   ├── __device_dts_ord_91                                                                        20   0.01%  0x0002e318 device_area
│   ├── __file_str_put                                                                             16   0.01%  0x0002e1bb text
│   ├── __l_vfprintf                                                                             1204   0.54%  0x000290c1 text
│   ├── __udivmoddi4                                                                              668   0.30%  0x0000c6dd text
│   ├── __ultoa_invert                                                                            172   0.08%  0x0002e0e5 text
│   ├── _sw_isr_table                                                                            2168   0.97%  0x0002e37c sw_isr_table
│   ├── att_exec_write_req                                                                          4   0.00%  0x0002bb09 text
│   ├── base_point                                                                                 64   0.03%  0x0002fe70 rodata
│   ├── bt_addr_any                                                                                 6   0.00%  0x0003280d rodata
│   ├── bt_addr_le_any                                                                              7   0.00%  0x00032800 rodata
│   ├── bt_addr_le_none                                                                             7   0.00%  0x000327f9 rodata
│   ├── bt_addr_none                                                                                6   0.00%  0x00032807 rodata
│   ├── bt_dev                                                                                    376   0.17%  0x20000460 datas
│   ├── bt_smp_sign                                                                                 6   0.00%  0x0002ca29 text
│   ├── chr.1                                                                                       4   0.00%  0x20000608 datas
│   ├── cq                                                                                         32   0.01%  0x0002fe50 rodata
│   ├── cracen_initialized.0                                                                        4   0.00%  0x20000bc8 datas
│   ├── delay_machine_code.0                                                                        6   0.00%  0x0002f580 rodata
│   ├── delay_machine_code.0                                                                        6   0.00%  0x0002f590 rodata
│   ├── find_next                                                                                   6   0.00%  0x0002c1bf text
│   ├── flags.0                                                                                     1   0.00%  0x20000bf8 datas
│   ├── gatt_conn_auth_info_cb.1                                                                   16   0.01%  0x20000990 datas
│   ├── gatt_conn_cb.0                                                                             36   0.02%  0x2000096c datas
│   ├── hex.4                                                                                      17   0.01%  0x00032831 rodata
│   ├── initial_run.2                                                                               1   0.00%  0x20000bfa datas
│   ├── inv_a                                                                                      32   0.01%  0x0002fe10 rodata
│   ├── l2cap_disconnected                                                                          2   0.00%  0x0002b5ed text
│   ├── levels.0                                                                                   24   0.01%  0x0002fdd8 rodata
│   ├── memcmp                                                                                     32   0.01%  0x0002e089 text
│   ├── memset                                                                                     16   0.01%  0x0002e1ab text
│   ├── mpsl_calibration_timer_handle                                                               4   0.00%  0x000113a5 text
│   ├── mpsl_clock_hfclk_latency_set                                                               10   0.00%  0x000113bd text
│   ├── mpsl_clock_hfclk_release                                                                   28   0.01%  0x0000ac55 text
│   ├── mpsl_clock_hfclk_request                                                                   32   0.01%  0x0000ac35 text
│   ├── mpsl_cx_granted_ops_get                                                                    12   0.01%  0x0000c6ad text
│   ├── mpsl_cx_register_callback                                                                  12   0.01%  0x0000c6b9 text
│   ├── mpsl_cx_release                                                                            12   0.01%  0x0000c6a1 text
│   ├── mpsl_cx_request                                                                            12   0.01%  0x0000c695 text
│   ├── mpsl_dppi_fixed_channels_clear                                                             36   0.02%  0x0000c671 text
│   ├── mpsl_dppi_fixed_channels_set                                                               48   0.02%  0x0000c641 text
│   ├── mpsl_ecb_block_encrypt_extended                                                           142   0.06%  0x0001196d text
│   ├── mpsl_fem_caps_get                                                                          12   0.01%  0x0000a475 text
│   ├── mpsl_fem_disable                                                                           12   0.01%  0x0000a48d text
│   ├── mpsl_fem_enable                                                                            12   0.01%  0x0000a481 text
│   ├── mpsl_fem_init                                                                              14   0.01%  0x00011319 text
│   ├── mpsl_fem_lna_configuration_clear                                                           12   0.01%  0x0000a4bd text
│   ├── mpsl_fem_lna_configuration_set                                                             12   0.01%  0x0000a4a5 text
│   ├── mpsl_fem_pa_configuration_clear                                                            12   0.01%  0x0000a4b1 text
│   ├── mpsl_fem_pa_configuration_set                                                              12   0.01%  0x0000a499 text
│   ├── mpsl_fem_pa_power_control_set                                                              12   0.01%  0x0000a4c9 text
│   ├── mpsl_fem_tx_power_split                                                                    20   0.01%  0x0000a4d5 text
│   ├── mpsl_fem_utils_available_cc_channels_cache                                                 64   0.03%  0x0000a4e9 text
│   ├── mpsl_init                                                                                 164   0.07%  0x0000c281 text
│   ├── mpsl_is_initialized                                                                        12   0.01%  0x0000c34d text
│   ├── mpsl_low_priority_process                                                                   4   0.00%  0x000119fb text
│   ├── mpsl_temperature_get                                                                      124   0.06%  0x0000c459 text
│   ├── mpsl_timeslot_request                                                                     182   0.08%  0x000117a1 text
│   ├── mpsl_timeslot_session_close                                                                60   0.03%  0x00011765 text
│   ├── mpsl_timeslot_session_count_set                                                            70   0.03%  0x0001171f text
│   ├── mpsl_timeslot_session_open                                                                124   0.06%  0x0000ace5 text
│   ├── mpsl_tx_power_radio_supported_power_adjust                                                 32   0.01%  0x0000a5a1 text
│   ├── mpu_config                                                                                  8   0.00%  0x0002f6d8 rodata
│   ├── net_buf_fixed_cb                                                                           12   0.01%  0x0002f700 rodata
│   ├── nordic_str.1                                                                               24   0.01%  0x0002f74c rodata
│   ├── ocrypto_curve_p256_from64bytes                                                            100   0.04%  0x0002801d text
│   ├── ocrypto_curve_p256_scalarmult                                                             364   0.16%  0x000280a1 text
│   ├── ocrypto_curve_p256_scalarmult_base                                                         12   0.01%  0x0002820d text
│   ├── ocrypto_curve_p256_to32bytes                                                                4   0.00%  0x00028081 text
│   ├── ocrypto_curve_p256_to64bytes                                                               26   0.01%  0x00028085 text
│   ├── ocrypto_ecdh_p256_common_secret                                                            56   0.03%  0x00027d75 text
│   ├── ocrypto_ecdh_p256_public_key                                                               40   0.02%  0x00027d4d text
│   ├── ocrypto_mod_p256_cneg                                                                      58   0.03%  0x00028219 text
│   ├── ocrypto_mod_p256_from_bytes                                                                50   0.02%  0x00028255 text
│   ├── ocrypto_mod_p256_inv                                                                      350   0.16%  0x000282bd text
│   ├── ocrypto_mod_p256_to_bytes                                                                  50   0.02%  0x00028289 text
│   ├── ocrypto_sc_p256_from32bytes                                                                84   0.04%  0x00027dad text
│   ├── ops.0                                                                                      40   0.02%  0x0002f870 rodata
│   ├── ops.0                                                                                      40   0.02%  0x20000944 datas
│   ├── ops.1                                                                                      40   0.02%  0x0002fa44 rodata
│   ├── p256_zaddc                                                                                204   0.09%  0x00027eb9 text
│   ├── p256_zaddu                                                                                152   0.07%  0x00027f85 text
│   ├── p256_zdblu                                                                                184   0.08%  0x00027e01 text
│   ├── pages_layout.1                                                                              8   0.00%  0x0002fb8c rodata
│   ├── param_a                                                                                    32   0.01%  0x0002fed0 rodata
│   ├── param_b                                                                                    32   0.01%  0x0002feb0 rodata
│   ├── parameters.0                                                                                8   0.00%  0x0002fb84 rodata
│   ├── plat_str.2                                                                                 16   0.01%  0x0002f764 rodata
│   ├── platform_free_uninit                                                                        2   0.00%  0x0002dd7f text
│   ├── port_offset.1                                                                              16   0.01%  0x00035593 rodata
│   ├── pub_key_cb.0                                                                                8   0.00%  0x200009f4 datas
│   ├── q                                                                                          32   0.01%  0x0002fdf0 rodata
│   ├── qp1                                                                                        32   0.01%  0x0002fe30 rodata
│   ├── report_map.0                                                                               63   0.03%  0x000318db rodata
│   ├── salt.0                                                                                     16   0.01%  0x00034a97 rodata
│   ├── sdc_build_revision_get                                                                     36   0.02%  0x0000131d text
│   ├── sdc_cfg_set                                                                               380   0.17%  0x000010c5 text
│   ├── sdc_disable                                                                                44   0.02%  0x000012f1 text
│   ├── sdc_enable                                                                                176   0.08%  0x00001241 text
│   ├── sdc_hci_cmd_cb_read_authenticated_payload_timeout                                           4   0.00%  0x0000d057 text
│   ├── sdc_hci_cmd_cb_read_transmit_power_level                                                    4   0.00%  0x0000d049 text
│   ├── sdc_hci_cmd_cb_reset                                                                       28   0.01%  0x000015ad text
│   ├── sdc_hci_cmd_cb_set_event_mask                                                              10   0.00%  0x0000d03f text
│   ├── sdc_hci_cmd_cb_set_event_mask_page_2                                                       10   0.00%  0x0000d04d text
│   ├── sdc_hci_cmd_cb_write_authenticated_payload_timeout                                          4   0.00%  0x0000d05b text
│   ├── sdc_hci_cmd_ip_read_bd_addr                                                                 4   0.00%  0x0000d1ad text
│   ├── sdc_hci_cmd_ip_read_local_version_information                                               4   0.00%  0x0000d1a9 text
│   ├── sdc_hci_cmd_lc_disconnect                                                                   4   0.00%  0x0000d24b text
│   ├── sdc_hci_cmd_lc_read_remote_version_information                                              4   0.00%  0x0000d24f text
│   ├── sdc_hci_cmd_le_add_device_to_filter_accept_list                                             4   0.00%  0x0000d1df text
│   ├── sdc_hci_cmd_le_add_device_to_resolving_list                                                 4   0.00%  0x0000d213 text
│   ├── sdc_hci_cmd_le_clear_filter_accept_list                                                     4   0.00%  0x0000d1db text
│   ├── sdc_hci_cmd_le_clear_resolving_list                                                         4   0.00%  0x0000d21b text
│   ├── sdc_hci_cmd_le_encrypt                                                                      4   0.00%  0x0000d1ef text
│   ├── sdc_hci_cmd_le_long_term_key_request_negative_reply                                         8   0.00%  0x0000d1ff text
│   ├── sdc_hci_cmd_le_long_term_key_request_reply                                                  8   0.00%  0x0000d1f7 text
│   ├── sdc_hci_cmd_le_rand                                                                         4   0.00%  0x0000d1f3 text
│   ├── sdc_hci_cmd_le_read_adv_physical_channel_tx_power                                           4   0.00%  0x0000d1c7 text
│   ├── sdc_hci_cmd_le_read_buffer_size                                                             4   0.00%  0x0000d1bb text
│   ├── sdc_hci_cmd_le_read_channel_map                                                             4   0.00%  0x0000d1e7 text
│   ├── sdc_hci_cmd_le_read_filter_accept_list_size                                                 4   0.00%  0x0000d1d7 text
│   ├── sdc_hci_cmd_le_read_max_data_length                                                         4   0.00%  0x0000d22b text
│   ├── sdc_hci_cmd_le_read_phy                                                                     4   0.00%  0x0000d22f text
│   ├── sdc_hci_cmd_le_read_remote_features                                                         4   0.00%  0x0000d1eb text
│   ├── sdc_hci_cmd_le_read_resolving_list_size                                                     4   0.00%  0x0000d21f text
│   ├── sdc_hci_cmd_le_read_suggested_default_data_length                                           4   0.00%  0x0000d20b text
│   ├── sdc_hci_cmd_le_read_transmit_power                                                          4   0.00%  0x0000d23b text
│   ├── sdc_hci_cmd_le_reject_cis_request                                                           4   0.00%  0x0000d243 text
│   ├── sdc_hci_cmd_le_remove_device_from_filter_accept_list                                        4   0.00%  0x0000d1e3 text
│   ├── sdc_hci_cmd_le_remove_device_from_resolving_list                                            4   0.00%  0x0000d217 text
│   ├── sdc_hci_cmd_le_set_address_resolution_enable                                                4   0.00%  0x0000d223 text
│   ├── sdc_hci_cmd_le_set_adv_data                                                                 4   0.00%  0x0000d1cb text
│   ├── sdc_hci_cmd_le_set_adv_enable                                                               4   0.00%  0x0000d1d3 text
│   ├── sdc_hci_cmd_le_set_adv_params                                                               4   0.00%  0x0000d1c3 text
│   ├── sdc_hci_cmd_le_set_data_length                                                              4   0.00%  0x0000d207 text
│   ├── sdc_hci_cmd_le_set_data_related_address_changes                                             4   0.00%  0x0000d247 text
│   ├── sdc_hci_cmd_le_set_default_phy                                                              4   0.00%  0x0000d233 text
│   ├── sdc_hci_cmd_le_set_event_mask                                                              10   0.00%  0x0000d1b1 text
│   ├── sdc_hci_cmd_le_set_phy                                                                      4   0.00%  0x0000d237 text
│   ├── sdc_hci_cmd_le_set_privacy_mode                                                             4   0.00%  0x0000d23f text
│   ├── sdc_hci_cmd_le_set_random_address                                                           4   0.00%  0x0000d1bf text
│   ├── sdc_hci_cmd_le_set_resolvable_private_address_timeout                                       4   0.00%  0x0000d227 text
│   ├── sdc_hci_cmd_le_set_scan_response_data                                                       4   0.00%  0x0000d1cf text
│   ├── sdc_hci_cmd_le_write_suggested_default_data_length                                          4   0.00%  0x0000d20f text
│   ├── sdc_hci_cmd_vs_conn_event_extend                                                            4   0.00%  0x0000d163 text
│   ├── sdc_hci_cmd_vs_conn_update                                                                100   0.04%  0x0000d0ff text
│   ├── sdc_hci_cmd_vs_event_length_set                                                             4   0.00%  0x0000d173 text
│   ├── sdc_hci_cmd_vs_get_next_conn_event_counter                                                 30   0.01%  0x0000d183 text
│   ├── sdc_hci_cmd_vs_llpm_mode_set                                                                4   0.00%  0x0000d0fb text
│   ├── sdc_hci_cmd_vs_min_val_of_max_acl_tx_payload_set                                            4   0.00%  0x0000d1a1 text
│   ├── sdc_hci_cmd_vs_peripheral_latency_mode_set                                                  8   0.00%  0x0000d177 text
│   ├── sdc_hci_cmd_vs_qos_conn_event_report_enable                                                12   0.01%  0x0000d167 text
│   ├── sdc_hci_cmd_vs_set_adv_randomness                                                           4   0.00%  0x0000d17f text
│   ├── sdc_hci_cmd_vs_set_role_priority                                                            4   0.00%  0x0000d1a5 text
│   ├── sdc_hci_cmd_vs_zephyr_read_chip_temp                                                       44   0.02%  0x0000d095 text
│   ├── sdc_hci_cmd_vs_zephyr_read_key_hierarchy_roots                                            164   0.07%  0x0000166d text
│   ├── sdc_hci_cmd_vs_zephyr_read_static_addresses                                               164   0.07%  0x000015c9 text
│   ├── sdc_hci_cmd_vs_zephyr_read_tx_power                                                        22   0.01%  0x0000d0e5 text
│   ├── sdc_hci_cmd_vs_zephyr_read_version_info                                                    50   0.02%  0x0000d05f text
│   ├── sdc_hci_cmd_vs_zephyr_write_bd_addr                                                         4   0.00%  0x0000d091 text
│   ├── sdc_hci_cmd_vs_zephyr_write_tx_power                                                       36   0.02%  0x0000d0c1 text
│   ├── sdc_hci_data_put                                                                           20   0.01%  0x0000d00b text
│   ├── sdc_hci_get                                                                                32   0.01%  0x0000d01f text
│   ├── sdc_init                                                                                  188   0.08%  0x00001009 text
│   ├── sdc_rand_source_register                                                                   16   0.01%  0x000013ed text
│   ├── sdc_support_adv                                                                            44   0.02%  0x00001341 text
│   ├── sdc_support_dle_peripheral                                                                 28   0.01%  0x00001399 text
│   ├── sdc_support_le_2m_phy                                                                      28   0.01%  0x000013b5 text
│   ├── sdc_support_peripheral                                                                     44   0.02%  0x0000136d text
│   ├── sdc_support_phy_update_peripheral                                                          28   0.01%  0x000013d1 text
│   ├── smp_security_request                                                                        4   0.00%  0x0002c655 text
│   ├── smp_signing_info                                                                            4   0.00%  0x0002c745 text
│   ├── snprintf                                                                                   88   0.04%  0x00028f9d text
│   ├── strcmp                                                                                     20   0.01%  0x00011c1f text
│   ├── strcpy                                                                                     16   0.01%  0x00011c33 text
│   ├── strlen                                                                                     16   0.01%  0x00011c43 text
│   ├── strncmp                                                                                    36   0.02%  0x0002e0a9 text
│   ├── strnlen                                                                                    24   0.01%  0x0002e0cd text
│   ├── strtoul                                                                                   204   0.09%  0x00028ff5 text
│   ├── sym_24AALTDC2IQ6VNWU2ALOY4V3RG5R2RARTUG4AZY                                                24   0.01%  0x0000fe01 text
│   ├── sym_24NU2MJKHN4R2Z7HXHMPDWTTDYSB32VL6HEQPZA                                               124   0.06%  0x00001bc5 text
│   ├── sym_24PTBIAZ2OKSUMWBHATZCO4EQUFF3BOLAN2QX4Y                                                32   0.01%  0x0001025f text
│   ├── sym_252O2EYK5FIXU63T5SACWK2VO6UFAQRM77ITNFA                                                30   0.01%  0x0000f90d text
│   ├── sym_266BMVQDBLXULMLATXWWN2P23YFP57RBL2ZNQ7A                                                 6   0.00%  0x0000ef8d text
│   ├── sym_272Q7HGLK7RVQYD4HGVP3PQTFZG4RZLWXQ25JQA                                                44   0.02%  0x0000aec9 text
│   ├── sym_27RZBWKBTESKUPVNN3E7RHYQU6UH4RT372SK2WA                                                22   0.01%  0x0000d805 text
│   ├── sym_2ATBZOC3GIGKGFK4DATZCXIAUN2OHFM74LMHKDQ                                                18   0.01%  0x00010e13 text
│   ├── sym_2CUDUPKI7JF4DCST2EA4IQU5SWO2YDS37ASKGPY                                               112   0.05%  0x00006a3d text
│   ├── sym_2DIQZNL4PQ4LJGTNCUPMO2N2CADFMWHJOSUVSUQ                                                52   0.02%  0x0000e4f7 text
│   ├── sym_2EA2WBXQOKCTPMK7YNDR6QM6MTGHJCDTPZEXNNA                                                28   0.01%  0x000112fd text
│   ├── sym_2FGI6PRNKAQGGACVKJNWC6EWB4C4ZZYUSEGOPOI                                               126   0.06%  0x00011a17 text
│   ├── sym_2FLKUHSSL5LZIVHHB4YVAFHCUF4O55YZBH5NHWQ                                                 6   0.00%  0x0000fc01 text
│   ├── sym_2GNBSSSS7HPV6RZQ52VFCGRXSPA3KLWISQSF42I                                                76   0.03%  0x00009f69 text
│   ├── sym_2I7C7FZP6TWTSMTZU22CNJPGX6I3G6SD4TF5A6I                                                40   0.02%  0x0000ae3d text
│   ├── sym_2K3JTQJLCTROZQI43ERT7GF5BTQ3SMAJXYMCVJI                                                 4   0.00%  0x00010e59 text
│   ├── sym_2KMHJG6IWTS4F37J76OPGV6TB6CGBJE6GPXD32Q                                                12   0.01%  0x0000a75d text
│   ├── sym_2LBSTEHS3WY324JWFIWOVZ7UDTLOXPQO34H4NRY                                               116   0.05%  0x0000698d text
│   ├── sym_2NJDBPPMTKK7SKCZUH56L4ROP7ZKWOIUQO27SLQ                                                20   0.01%  0x000020ed text
│   ├── sym_2OKJZ2MNUCXL3HSJRDQVSQKXXMZP7CT7B5YHDDA                                                32   0.01%  0x00008e49 text
│   ├── sym_2OOGNLSSB5K32U3GJ2RMG36COQDU6VSPMHTF72Q                                               194   0.09%  0x0000e9b7 text
│   ├── sym_2ORM7WHEENMS7XIJEHICWP3BYWWMKP4MLHSFBTY                                                36   0.02%  0x0000978d text
│   ├── sym_2ORNMU44KG57RJ5GYPW4FCTEFWDXBHWXYAE3J6I                                                10   0.00%  0x00010cc1 text
│   ├── sym_2P3U35PVPGI22WKCAIMTRDZZMPBUUYDSHVM74OA                                                38   0.02%  0x0000dd3d text
│   ├── sym_2PM2LKE6VEMWLN5Y5G3VWJFFVQXQATQNOEQGLGY                                               316   0.14%  0x00007081 text
│   ├── sym_2RDISJXERNPMBLAROCL4JWHLKVABCMPSEI3SYLQ                                                24   0.01%  0x0001123d text
│   ├── sym_2RYCKAR3WFKPENH6IDE433GANEYEYRM46U36FQY                                                36   0.02%  0x0000b12d text
│   ├── sym_2S7Z7TPCMAQS6R6CWV4R4ZPYNTMGBFZ25UCSXSI                                               632   0.28%  0x00007df1 text
│   ├── sym_2TCPCDAUQ3FXZYG56Z6ZP7VCFNUJTBV3EZJYPGY                                                14   0.01%  0x00010439 text
│   ├── sym_2UKPFKMGRDZ4VV635IPSP7DNWK4DJAJ7LOHQN6A                                                30   0.01%  0x000106d3 text
│   ├── sym_2UM6LVQLLMOP7WZDJLNUGNNDXOSOGAIT6WB627Q                                                12   0.01%  0x0001014f text
│   ├── sym_2USEL6R2GGJMMFO4XRNC6NIEFTFUU2HPLL2Z6FQ                                                10   0.00%  0x0000e98b text
│   ├── sym_2X6ZBBHQKFJV27I6OQZLD4IRAL5JANEGA5N34WA                                                36   0.02%  0x0000500d text
│   ├── sym_2XF3QKPC5K67F7XQ6MZOMRDUL7RPFCPYHLD2DBY                                                36   0.02%  0x000096c5 text
│   ├── sym_2YSDS7VWGMSD5CN64D2VGQIYXBV3A6NJCHWFZEY                                               212   0.09%  0x00009d21 text
│   ├── sym_32MURW7CSXICOYPMCVOPRARLMRLK4UASNCF4JWQ                                                14   0.01%  0x00010edb text
│   ├── sym_32TMQSVE6U4ANJKUXLQPGXGRIVQJQAN65IQXIPY                                                34   0.02%  0x000104f9 text
│   ├── sym_33X4NJAF5ERGJDTOD7NIRDMR4KT4JWBGAGRR5WQ                                               156   0.07%  0x0000f949 text
│   ├── sym_35JWAFJL2IEYRDNORVIQ7BBAS7FQNUVOFCLQNSQ                                                24   0.01%  0x0000f5dd text
