-- west build: running target rom_report
[0/1] cmd.exe /C "cd /D C:\ncs\vturkana\nrf\samples\logi_reference\peripheral_hids\build_nrf54l15_feat6\peripheral_hids && C:\ncs\toolchains\b620d30767\opt\bin\python.exe C:/ncs/vturkana/zephyr/scripts/footprint/size_report -k C:/ncs/vturkana/nrf/samples/logi_reference/peripheral_hids/build_nrf54l15_feat6/peripheral_hids/zephyr/zephyr.elf -z C:/ncs/vturkana/zephyr -o C:/ncs/vturkana/nrf/samples/logi_reference/peripheral_hids/build_nrf54l15_feat6/peripheral_hids --workspace=C:/ncs/vturkana -d 99 rom"
Path                                                                                             Size       %  Address    Section    
│   ├── __aeabi_dadd                                                                              630   0.25%  0x0000d219 text
│   ├── __aeabi_ddiv                                                                              464   0.19%  0x0000d7d9 text
│   ├── __aeabi_dmul                                                                              596   0.24%  0x0000d585 text
│   ├── __aeabi_dsub                                                                              634   0.26%  0x0000d215 text
│   ├── __aeabi_i2d                                                                                34   0.01%  0x0000d4b1 text
│   ├── __aeabi_l2d                                                                                90   0.04%  0x0000d529 text
│   ├── __aeabi_ldiv0                                                                               2   0.00%  0x0000da19 text
│   ├── __aeabi_memmove8                                                                           52   0.02%  0x000335c5 text
│   ├── __compound_literal.0                                                                        4   0.00%  0x00036e04 rodata
│   ├── __compound_literal.0                                                                        4   0.00%  0x00036e3c rodata
│   ├── __compound_literal.0                                                                        4   0.00%  0x00036e58 rodata
│   ├── __compound_literal.0                                                                        4   0.00%  0x00036ebc rodata
│   ├── __compound_literal.0                                                                        8   0.00%  0x000354fc rodata
│   ├── __compound_literal.0                                                                        4   0.00%  0x00036ee4 rodata
│   ├── __compound_literal.1                                                                        4   0.00%  0x00036e00 rodata
│   ├── __compound_literal.1                                                                        1   0.00%  0x20000b62 datas
│   ├── __compound_literal.1                                                                        4   0.00%  0x00036e38 rodata
│   ├── __compound_literal.1                                                                        4   0.00%  0x00036e54 rodata
│   ├── __compound_literal.1                                                                        4   0.00%  0x00036eb8 rodata
│   ├── __compound_literal.1                                                                        4   0.00%  0x00036ee0 rodata
│   ├── __compound_literal.10                                                                       4   0.00%  0x00036de4 rodata
│   ├── __compound_literal.10                                                                       4   0.00%  0x00036e1c rodata
│   ├── __compound_literal.10                                                                       4   0.00%  0x00036e9c rodata
│   ├── __compound_literal.10                                                                       4   0.00%  0x00036ed4 rodata
│   ├── __compound_literal.11                                                                       4   0.00%  0x00036de0 rodata
│   ├── __compound_literal.11                                                                       4   0.00%  0x00036e18 rodata
│   ├── __compound_literal.11                                                                       4   0.00%  0x00036e98 rodata
│   ├── __compound_literal.12                                                                       8   0.00%  0x200006e0 datas
│   ├── __compound_literal.12                                                                       8   0.00%  0x2000072c datas
│   ├── __compound_literal.12                                                                       8   0.00%  0x200008ac datas
│   ├── __compound_literal.12                                                                       4   0.00%  0x00036ed0 rodata
│   ├── __compound_literal.13                                                                       4   0.00%  0x00036ddc rodata
│   ├── __compound_literal.13                                                                       4   0.00%  0x00036e14 rodata
│   ├── __compound_literal.13                                                                       4   0.00%  0x00036e94 rodata
│   ├── __compound_literal.13                                                                      17   0.01%  0x0003af42 rodata
│   ├── __compound_literal.14                                                                       4   0.00%  0x00036dd8 rodata
│   ├── __compound_literal.14                                                                       4   0.00%  0x00036e10 rodata
│   ├── __compound_literal.14                                                                       4   0.00%  0x00036e90 rodata
│   ├── __compound_literal.14                                                                       8   0.00%  0x2000098c datas
│   ├── __compound_literal.15                                                                      24   0.01%  0x200006c8 datas
│   ├── __compound_literal.15                                                                       4   0.00%  0x00036e0c rodata
│   ├── __compound_literal.15                                                                       4   0.00%  0x00036e8c rodata
│   ├── __compound_literal.15                                                                      17   0.01%  0x0003af31 rodata
│   ├── __compound_literal.16                                                                       4   0.00%  0x00036dd4 rodata
│   ├── __compound_literal.16                                                                       8   0.00%  0x20000724 datas
│   ├── __compound_literal.16                                                                       4   0.00%  0x00036e88 rodata
│   ├── __compound_literal.16                                                                       4   0.00%  0x00036ecc rodata
│   ├── __compound_literal.17                                                                       4   0.00%  0x00036dd0 rodata
│   ├── __compound_literal.17                                                                       4   0.00%  0x00036e08 rodata
│   ├── __compound_literal.17                                                                       4   0.00%  0x00036e84 rodata
│   ├── __compound_literal.18                                                                       4   0.00%  0x00036dcc rodata
│   ├── __compound_literal.18                                                                       8   0.00%  0x2000088c datas
│   ├── __compound_literal.18                                                                       4   0.00%  0x00036ec8 rodata
│   ├── __compound_literal.19                                                                       8   0.00%  0x200006c0 datas
│   ├── __compound_literal.19                                                                       4   0.00%  0x00036e80 rodata
│   ├── __compound_literal.19                                                                      17   0.01%  0x0003af20 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00036dfc rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00036e34 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00036e50 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00036eb4 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00036edc rodata
│   ├── __compound_literal.20                                                                       4   0.00%  0x00036dc8 rodata
│   ├── __compound_literal.20                                                                       4   0.00%  0x00036e7c rodata
│   ├── __compound_literal.20                                                                       8   0.00%  0x20000984 datas
│   ├── __compound_literal.21                                                                       4   0.00%  0x00036e78 rodata
│   ├── __compound_literal.21                                                                      17   0.01%  0x0003af0f rodata
│   ├── __compound_literal.22                                                                       4   0.00%  0x00036e74 rodata
│   ├── __compound_literal.22                                                                       4   0.00%  0x00036ec4 rodata
│   ├── __compound_literal.23                                                                       8   0.00%  0x20000884 datas
│   ├── __compound_literal.23                                                                      17   0.01%  0x0003aefe rodata
│   ├── __compound_literal.24                                                                       4   0.00%  0x00036e70 rodata
│   ├── __compound_literal.24                                                                       8   0.00%  0x2000097c datas
│   ├── __compound_literal.25                                                                       4   0.00%  0x00036e6c rodata
│   ├── __compound_literal.25                                                                      17   0.01%  0x0003aeed rodata
│   ├── __compound_literal.26                                                                       4   0.00%  0x00036e68 rodata
│   ├── __compound_literal.26                                                                       4   0.00%  0x00036ec0 rodata
│   ├── __compound_literal.27                                                                       8   0.00%  0x2000087c datas
│   ├── __compound_literal.28                                                                       4   0.00%  0x00036e64 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x00036df8 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x20000b5e datas
│   ├── __compound_literal.3                                                                        4   0.00%  0x00036e30 rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x00036e4c rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x00036eb0 rodata
│   ├── __compound_literal.3                                                                       17   0.01%  0x0003af86 rodata
│   ├── __compound_literal.4                                                                        8   0.00%  0x200006f0 datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x2000073c datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x2000075c datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x200008bc datas
│   ├── __compound_literal.4                                                                        8   0.00%  0x2000099c datas
│   ├── __compound_literal.5                                                                        4   0.00%  0x00036df4 rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x00036e2c rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x00036e48 rodata
│   ├── __compound_literal.5                                                                        4   0.00%  0x00036eac rodata
│   ├── __compound_literal.5                                                                       17   0.01%  0x0003af75 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x00036df0 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x00036e28 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x00036e44 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x00036ea8 rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x00036ed8 rodata
│   ├── __compound_literal.7                                                                        4   0.00%  0x00036dec rodata
│   ├── __compound_literal.7                                                                        4   0.00%  0x00036e24 rodata
│   ├── __compound_literal.7                                                                       24   0.01%  0x20000744 datas
│   ├── __compound_literal.7                                                                        4   0.00%  0x00036ea4 rodata
│   ├── __compound_literal.7                                                                       17   0.01%  0x0003af64 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x200006e8 datas
│   ├── __compound_literal.8                                                                        8   0.00%  0x20000734 datas
│   ├── __compound_literal.8                                                                        4   0.00%  0x00036e40 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x200008b4 datas
│   ├── __compound_literal.8                                                                        8   0.00%  0x20000994 datas
│   ├── __compound_literal.9                                                                        4   0.00%  0x00036de8 rodata
│   ├── __compound_literal.9                                                                        4   0.00%  0x00036e20 rodata
│   ├── __compound_literal.9                                                                        4   0.00%  0x00036ea0 rodata
│   ├── __compound_literal.9                                                                       17   0.01%  0x0003af53 rodata
│   ├── __device_dts_ord_10                                                                        20   0.01%  0x00033844 device_area
│   ├── __device_dts_ord_102                                                                       20   0.01%  0x00033894 device_area
│   ├── __device_dts_ord_113                                                                       20   0.01%  0x000338a8 device_area
│   ├── __device_dts_ord_117                                                                       20   0.01%  0x000338d0 device_area
│   ├── __device_dts_ord_118                                                                       20   0.01%  0x000338e4 device_area
│   ├── __device_dts_ord_12                                                                        20   0.01%  0x00033830 device_area
│   ├── __device_dts_ord_122                                                                       20   0.01%  0x000338bc device_area
│   ├── __device_dts_ord_23                                                                        20   0.01%  0x00033858 device_area
│   ├── __device_dts_ord_3                                                                         20   0.01%  0x0003386c device_area
│   ├── __device_dts_ord_4                                                                         20   0.01%  0x00033880 device_area
│   ├── __device_dts_ord_57                                                                        20   0.01%  0x0003381c device_area
│   ├── __extendsfdf2                                                                              66   0.03%  0x0000d4d5 text
│   ├── __file_str_put                                                                             16   0.01%  0x00033719 text
│   ├── __floatundidf                                                                             106   0.04%  0x0000d519 text
│   ├── __floatunsidf                                                                              30   0.01%  0x0000d491 text
│   ├── __func__.0                                                                                 17   0.01%  0x0003a34c rodata
│   ├── __func__.0                                                                                 14   0.01%  0x0003ae2d rodata
│   ├── __func__.0                                                                                 18   0.01%  0x0003b2f2 rodata
│   ├── __func__.1                                                                                 24   0.01%  0x0003a35d rodata
│   ├── __func__.1                                                                                 32   0.01%  0x0003b1ae rodata
│   ├── __func__.2                                                                                 18   0.01%  0x0003a375 rodata
│   ├── __func__.2                                                                                 25   0.01%  0x0003ae3b rodata
│   ├── __func__.2                                                                                 26   0.01%  0x0003b1ce rodata
│   ├── __func__.3                                                                                 25   0.01%  0x0003a387 rodata
│   ├── __func__.3                                                                                 27   0.01%  0x0003ae54 rodata
│   ├── __func__.4                                                                                 18   0.01%  0x0003ae6f rodata
│   ├── __func__.5                                                                                 30   0.01%  0x0003ae81 rodata
│   ├── __func__.6                                                                                 24   0.01%  0x0003ae9f rodata
│   ├── __func__.7                                                                                 14   0.01%  0x0003aeb7 rodata
│   ├── __func__.8                                                                                 18   0.01%  0x0003aec5 rodata
│   ├── __func__.9                                                                                 22   0.01%  0x0003aed7 rodata
│   ├── __l_vfprintf                                                                             1204   0.48%  0x0002b93d text
│   ├── __libc_fini_array                                                                          44   0.02%  0x0002bdf1 text
│   ├── __udivmoddi4                                                                              668   0.27%  0x000129af text
│   ├── __ultoa_invert                                                                            172   0.07%  0x0003366d text
│   ├── _sw_isr_table                                                                            2168   0.87%  0x000338f8 sw_isr_table
│   ├── atoi                                                                                        8   0.00%  0x00033609 text
│   ├── att_exec_write_req                                                                          4   0.00%  0x0002ea51 text
│   ├── bt_addr_any                                                                                 6   0.00%  0x00037acc rodata
│   ├── bt_addr_le_any                                                                              7   0.00%  0x00037abf rodata
│   ├── bt_addr_le_none                                                                             7   0.00%  0x00037ab8 rodata
│   ├── bt_addr_none                                                                                6   0.00%  0x00037ac6 rodata
│   ├── bt_dev                                                                                    440   0.18%  0x200004a8 datas
│   ├── bt_smp_sign                                                                                 6   0.00%  0x0002f827 text
│   ├── const_table                                                                               256   0.10%  0x0003575c rodata
│   ├── cq                                                                                         32   0.01%  0x000356dc rodata
│   ├── cracen_initialized.0                                                                        4   0.00%  0x20000af8 datas
│   ├── cracen_mac_verify_setup                                                                     4   0.00%  0x00032215 text
│   ├── delay_machine_code.0                                                                        6   0.00%  0x00034c80 rodata
│   ├── delay_machine_code.0                                                                        6   0.00%  0x00034c90 rodata
│   ├── exit                                                                                       28   0.01%  0x0002b6d1 text
│   ├── find_next                                                                                   6   0.00%  0x0002f225 text
│   ├── flags.0                                                                                     1   0.00%  0x20000b6e datas
│   ├── gatt_conn_auth_info_cb.1                                                                   16   0.01%  0x2000086c datas
│   ├── gatt_conn_cb.0                                                                             32   0.01%  0x2000084c datas
│   ├── hex.4                                                                                      17   0.01%  0x00037ad2 rodata
│   ├── inv_a                                                                                      32   0.01%  0x0003569c rodata
│   ├── l2cap_disconnected                                                                          2   0.00%  0x0002e4d3 text
│   ├── last_adv_mode.1                                                                             1   0.00%  0x20000b6b datas
│   ├── levels.0                                                                                   24   0.01%  0x00035684 rodata
│   ├── memcmp                                                                                     32   0.01%  0x00033611 text
│   ├── memcpy                                                                                     26   0.01%  0x000335ab text
│   ├── memset                                                                                     16   0.01%  0x000335f9 text
│   ├── mpsl_calibration_timer_handle                                                              28   0.01%  0x0000b49d text
│   ├── mpsl_clock_hfclk_latency_set                                                               32   0.01%  0x0000b595 text
│   ├── mpsl_clock_hfclk_release                                                                   40   0.02%  0x0000b3fd text
│   ├── mpsl_clock_hfclk_request                                                                   44   0.02%  0x0000b3d1 text
│   ├── mpsl_cx_granted_ops_get                                                                    12   0.00%  0x0000d1dd text
│   ├── mpsl_cx_register_callback                                                                  12   0.00%  0x0000d1e9 text
│   ├── mpsl_cx_release                                                                            12   0.00%  0x0000d1d1 text
│   ├── mpsl_cx_request                                                                            12   0.00%  0x0000d1c5 text
│   ├── mpsl_dppi_fixed_channels_clear                                                             36   0.01%  0x0000d095 text
│   ├── mpsl_dppi_fixed_channels_set                                                               48   0.02%  0x0000d065 text
│   ├── mpsl_ecb_block_encrypt_extended                                                            16   0.01%  0x0001279d text
│   ├── mpsl_fem_disable                                                                           12   0.00%  0x0000ac55 text
│   ├── mpsl_fem_enable                                                                            12   0.00%  0x0000ac49 text
│   ├── mpsl_fem_init                                                                              14   0.01%  0x000120d3 text
│   ├── mpsl_fem_lna_configuration_clear                                                           12   0.00%  0x0000ac85 text
│   ├── mpsl_fem_lna_configuration_set                                                             12   0.00%  0x0000ac6d text
│   ├── mpsl_fem_pa_configuration_clear                                                            12   0.00%  0x0000ac79 text
│   ├── mpsl_fem_pa_configuration_set                                                              12   0.00%  0x0000ac61 text
│   ├── mpsl_fem_pa_power_control_set                                                              12   0.00%  0x0000ac91 text
│   ├── mpsl_fem_tx_power_split                                                                    20   0.01%  0x0000ac9d text
│   ├── mpsl_fem_utils_available_cc_channels_cache                                                 64   0.03%  0x0000acb1 text
│   ├── mpsl_init                                                                                 164   0.07%  0x0000cc75 text
│   ├── mpsl_is_initialized                                                                        12   0.00%  0x0000cd41 text
│   ├── mpsl_low_priority_process                                                                   4   0.00%  0x000127ad text
│   ├── mpsl_temperature_get                                                                      124   0.05%  0x0000ce6d text
│   ├── mpsl_timeslot_request                                                                     182   0.07%  0x0001252f text
│   ├── mpsl_timeslot_session_close                                                                60   0.02%  0x000124f3 text
│   ├── mpsl_timeslot_session_count_set                                                            70   0.03%  0x000124ad text
│   ├── mpsl_timeslot_session_open                                                                124   0.05%  0x0000b629 text
│   ├── mpsl_tx_power_radio_supported_power_adjust                                                 32   0.01%  0x0000ad69 text
│   ├── mpu_config                                                                                  8   0.00%  0x00034f64 rodata
│   ├── mul_reduce                                                                                184   0.07%  0x000010f9 text
│   ├── net_buf_fixed_cb                                                                           12   0.00%  0x00034f90 rodata
│   ├── nordic_str.1                                                                               24   0.01%  0x00034fdc rodata
│   ├── ocrypto_aes_decrypt_block                                                                 674   0.27%  0x00000481 text
│   ├── ocrypto_aes_decrypt_key_schedule                                                            4   0.00%  0x00000725 text
│   ├── ocrypto_aes_ecb_decrypt                                                                    72   0.03%  0x00026fad text
│   ├── ocrypto_aes_ecb_encrypt                                                                    72   0.03%  0x00026f65 text
│   ├── ocrypto_aes_encrypt_block                                                                 600   0.24%  0x00000881 text
│   ├── ocrypto_aes_key_schedule                                                                  130   0.05%  0x00000b29 text
│   ├── ocrypto_aes_slice                                                                         170   0.07%  0x00000729 text
│   ├── ocrypto_aes_unslice                                                                       170   0.07%  0x000007d5 text
│   ├── ocrypto_bigint_add256                                                                      64   0.03%  0x00000bad text
│   ├── ocrypto_bigint_cadd256                                                                     92   0.04%  0x00000c2d text
│   ├── ocrypto_bigint_csub256                                                                     92   0.04%  0x00000c89 text
│   ├── ocrypto_bigint_cswap256                                                                    50   0.02%  0x00000ce5 text
│   ├── ocrypto_bigint_mul256                                                                      32   0.01%  0x00000e71 text
│   ├── ocrypto_bigint_sqr256                                                                      32   0.01%  0x00000fa9 text
│   ├── ocrypto_bigint_sub256                                                                      64   0.03%  0x00000bed text
│   ├── ocrypto_constant_time_equal                                                                38   0.02%  0x00000fc9 text
│   ├── ocrypto_constant_time_is_zero                                                              26   0.01%  0x00000ff1 text
│   ├── ocrypto_constant_time_xor                                                                  24   0.01%  0x0000100d text
│   ├── ocrypto_curve_p256_from64bytes                                                            100   0.04%  0x00027211 text
│   ├── ocrypto_curve_p256_scalarmult                                                             364   0.15%  0x00027279 text
│   ├── ocrypto_curve_p256_to32bytes                                                                4   0.00%  0x00027275 text
│   ├── ocrypto_ecdh_p256_common_secret                                                            56   0.02%  0x000273e5 text
│   ├── ocrypto_hmac_sha256                                                                       726   0.29%  0x0002741d text
│   ├── ocrypto_mod_p256_add                                                                      124   0.05%  0x00001025 text
│   ├── ocrypto_mod_p256_cneg                                                                      58   0.02%  0x000276f5 text
│   ├── ocrypto_mod_p256_from_bytes                                                                50   0.02%  0x00027731 text
│   ├── ocrypto_mod_p256_inv                                                                      350   0.14%  0x00027799 text
│   ├── ocrypto_mod_p256_mul                                                                       48   0.02%  0x000011b1 text
│   ├── ocrypto_mod_p256_sqr                                                                       48   0.02%  0x000011e1 text
│   ├── ocrypto_mod_p256_sub                                                                       88   0.04%  0x000010a1 text
│   ├── ocrypto_mod_p256_to_bytes                                                                  50   0.02%  0x00027765 text
│   ├── ocrypto_mul256_noframe                                                                    342   0.14%  0x00000d19 text
│   ├── ocrypto_sc_p256_from32bytes                                                                84   0.03%  0x000278f9 text
│   ├── ocrypto_sha256                                                                           1128   0.45%  0x00027e1d text
│   ├── ocrypto_sha256_final                                                                      414   0.17%  0x00027c7d text
│   ├── ocrypto_sha256_init                                                                        84   0.03%  0x00027a7d text
│   ├── ocrypto_sha256_loop                                                                       820   0.33%  0x00001211 text
│   ├── ocrypto_sha256_update                                                                     428   0.17%  0x00027ad1 text
│   ├── ocrypto_sqr256_noframe                                                                    278   0.11%  0x00000e91 text
│   ├── ops.0                                                                                      40   0.02%  0x000350f0 rodata
│   ├── ops.0                                                                                      40   0.02%  0x20000824 datas
│   ├── ops.0                                                                                      40   0.02%  0x000352c4 rodata
│   ├── p256_zaddc                                                                                204   0.08%  0x000270ad text
│   ├── p256_zaddu                                                                                152   0.06%  0x00027179 text
│   ├── p256_zdblu                                                                                184   0.07%  0x00026ff5 text
│   ├── pages_layout.1                                                                              8   0.00%  0x00035390 rodata
│   ├── param_a                                                                                    32   0.01%  0x0003571c rodata
│   ├── param_b                                                                                    32   0.01%  0x000356fc rodata
│   ├── parameters.0                                                                                8   0.00%  0x00035388 rodata
│   ├── plat_str.2                                                                                 16   0.01%  0x00034ff4 rodata
│   ├── platform_free_uninit                                                                        2   0.00%  0x000317d5 text
│   ├── port_offset.1                                                                              16   0.01%  0x0003b785 rodata
│   ├── postfix.0                                                                                  28   0.01%  0x00037394 rodata
│   ├── prefix.1                                                                                   12   0.00%  0x000373b0 rodata
│   ├── puts                                                                                       64   0.03%  0x0002b6ed text
│   ├── q                                                                                          32   0.01%  0x0003573c rodata
│   ├── qp1                                                                                        32   0.01%  0x000356bc rodata
│   ├── salt.0                                                                                     16   0.01%  0x00039a26 rodata
│   ├── sbox4                                                                                      80   0.03%  0x00000ad9 text
│   ├── sdc_build_revision_get                                                                     36   0.01%  0x00001c3d text
│   ├── sdc_cfg_set                                                                               448   0.18%  0x000019f9 text
│   ├── sdc_disable                                                                                36   0.01%  0x00001c19 text
│   ├── sdc_enable                                                                                 96   0.04%  0x00001bb9 text
│   ├── sdc_hci_cmd_cb_read_authenticated_payload_timeout                                           4   0.00%  0x0000e117 text
│   ├── sdc_hci_cmd_cb_read_transmit_power_level                                                    4   0.00%  0x0000e109 text
│   ├── sdc_hci_cmd_cb_reset                                                                       28   0.01%  0x00001ecd text
│   ├── sdc_hci_cmd_cb_set_event_mask                                                              10   0.00%  0x0000e0ff text
│   ├── sdc_hci_cmd_cb_set_event_mask_page_2                                                       10   0.00%  0x0000e10d text
│   ├── sdc_hci_cmd_cb_write_authenticated_payload_timeout                                          4   0.00%  0x0000e11b text
│   ├── sdc_hci_cmd_ip_read_bd_addr                                                                 4   0.00%  0x0000e2f1 text
│   ├── sdc_hci_cmd_ip_read_local_version_information                                               4   0.00%  0x0000e2ed text
│   ├── sdc_hci_cmd_lc_disconnect                                                                   4   0.00%  0x0000e38f text
│   ├── sdc_hci_cmd_lc_read_remote_version_information                                              4   0.00%  0x0000e393 text
│   ├── sdc_hci_cmd_le_add_device_to_filter_accept_list                                             4   0.00%  0x0000e323 text
│   ├── sdc_hci_cmd_le_add_device_to_resolving_list                                                 4   0.00%  0x0000e357 text
│   ├── sdc_hci_cmd_le_clear_filter_accept_list                                                     4   0.00%  0x0000e31f text
│   ├── sdc_hci_cmd_le_clear_resolving_list                                                         4   0.00%  0x0000e35f text
│   ├── sdc_hci_cmd_le_encrypt                                                                      4   0.00%  0x0000e333 text
│   ├── sdc_hci_cmd_le_long_term_key_request_negative_reply                                         8   0.00%  0x0000e343 text
│   ├── sdc_hci_cmd_le_long_term_key_request_reply                                                  8   0.00%  0x0000e33b text
│   ├── sdc_hci_cmd_le_rand                                                                         4   0.00%  0x0000e337 text
│   ├── sdc_hci_cmd_le_read_adv_physical_channel_tx_power                                           4   0.00%  0x0000e30b text
│   ├── sdc_hci_cmd_le_read_buffer_size                                                             4   0.00%  0x0000e2ff text
│   ├── sdc_hci_cmd_le_read_channel_map                                                             4   0.00%  0x0000e32b text
│   ├── sdc_hci_cmd_le_read_filter_accept_list_size                                                 4   0.00%  0x0000e31b text
│   ├── sdc_hci_cmd_le_read_max_data_length                                                         4   0.00%  0x0000e36f text
│   ├── sdc_hci_cmd_le_read_phy                                                                     4   0.00%  0x0000e373 text
│   ├── sdc_hci_cmd_le_read_remote_features                                                         4   0.00%  0x0000e32f text
│   ├── sdc_hci_cmd_le_read_resolving_list_size                                                     4   0.00%  0x0000e363 text
│   ├── sdc_hci_cmd_le_read_suggested_default_data_length                                           4   0.00%  0x0000e34f text
│   ├── sdc_hci_cmd_le_read_transmit_power                                                          4   0.00%  0x0000e37f text
