-- west build: running target rom_report
[0/1] cmd.exe /C "cd /D C:\ncs\ws-2.9.1\cpg-ble-reference\central_hids\build_nrf54l15_feat7_opt_lto\central_hids && C:\ncs\toolchains\b620d30767\opt\bin\python.exe C:/ncs/v2.9.1/zephyr/scripts/footprint/size_report -k C:/ncs/ws-2.9.1/cpg-ble-reference/central_hids/build_nrf54l15_feat7_opt_lto/central_hids/zephyr/zephyr.elf -z C:/ncs/v2.9.1/zephyr -o C:/ncs/ws-2.9.1/cpg-ble-reference/central_hids/build_nrf54l15_feat7_opt_lto/central_hids --workspace=C:/ncs/v2.9.1 -d 99 rom"
Path                                                                                             Size       %  Address    Section    
│   ├── MPSL_IRQ_RADIO_Handler                                                                     44   0.02%  0x0000cd11 text
│   ├── MPSL_IRQ_RTC0_Handler                                                                      24   0.01%  0x000137a3 text
│   ├── MPSL_IRQ_TIMER0_Handler                                                                    20   0.01%  0x0000d011 text
│   ├── SystemCoreClock                                                                             4   0.00%  0x200007a0 datas
│   ├── SystemInit                                                                                248   0.11%  0x00022475 text
│   ├── _1_gatt_svc                                                                                 8   0.00%  0x000305f8 bt_gatt_service_static_area
│   ├── _2_gap_svc                                                                                  8   0.00%  0x00030600 bt_gatt_service_static_area
│   ├── _ConfigAbsSyms                                                                              2   0.00%  0x0002c913 text
│   ├── __NVIC_DisableIRQ.lto_priv.0                                                               36   0.02%  0x00015419 text
│   ├── __NVIC_EnableIRQ.lto_priv.0                                                                28   0.01%  0x000153fd text
│   ├── __NVIC_SetPriority.lto_priv.1                                                              40   0.02%  0x0001543d text
│   ├── __aeabi_idiv0                                                                               2   0.00%  0x0000e7f9 text
│   ├── __aeabi_memcpy                                                                             26   0.01%  0x000302f1 text
│   ├── __compound_literal.0                                                                        8   0.00%  0x000312d8 rodata
│   ├── __compound_literal.0                                                                        4   0.00%  0x00032b78 rodata
│   ├── __compound_literal.1                                                                        4   0.00%  0x00032b74 rodata
│   ├── __compound_literal.10                                                                       4   0.00%  0x00032b60 rodata
│   ├── __compound_literal.11                                                                       4   0.00%  0x00032b58 rodata
│   ├── __compound_literal.12                                                                       8   0.00%  0x20000ae4 datas
│   ├── __compound_literal.13                                                                       4   0.00%  0x00032b5c rodata
│   ├── __compound_literal.14.lto_priv.0                                                            4   0.00%  0x00032b4c rodata
│   ├── __compound_literal.15.lto_priv.0                                                            4   0.00%  0x00032b48 rodata
│   ├── __compound_literal.16.lto_priv.0                                                            4   0.00%  0x00032b44 rodata
│   ├── __compound_literal.17                                                                       4   0.00%  0x00032b28 rodata
│   ├── __compound_literal.18.lto_priv.0                                                            8   0.00%  0x200007e0 datas
│   ├── __compound_literal.19.lto_priv.0                                                            4   0.00%  0x00032b40 rodata
│   ├── __compound_literal.2                                                                        4   0.00%  0x00032b70 rodata
│   ├── __compound_literal.20.lto_priv.0                                                            4   0.00%  0x00032b3c rodata
│   ├── __compound_literal.21.lto_priv.0                                                            4   0.00%  0x00032b38 rodata
│   ├── __compound_literal.22                                                                       4   0.00%  0x00032b24 rodata
│   ├── __compound_literal.23.lto_priv.0                                                            8   0.00%  0x200007c0 datas
│   ├── __compound_literal.24.lto_priv.0                                                            4   0.00%  0x00032b34 rodata
│   ├── __compound_literal.25.lto_priv.0                                                            4   0.00%  0x00032b30 rodata
│   ├── __compound_literal.26                                                                       4   0.00%  0x00032b20 rodata
│   ├── __compound_literal.27.lto_priv.0                                                            8   0.00%  0x200007b8 datas
│   ├── __compound_literal.28.lto_priv.0                                                            4   0.00%  0x00032b2c rodata
│   ├── __compound_literal.3                                                                        4   0.00%  0x00032b50 rodata
│   ├── __compound_literal.4                                                                        8   0.00%  0x20000af4 datas
│   ├── __compound_literal.5                                                                        4   0.00%  0x00032b6c rodata
│   ├── __compound_literal.6                                                                        4   0.00%  0x00032b68 rodata
│   ├── __compound_literal.7                                                                        4   0.00%  0x00032b54 rodata
│   ├── __compound_literal.8                                                                        8   0.00%  0x20000aec datas
│   ├── __compound_literal.9                                                                        4   0.00%  0x00032b64 rodata
│   ├── __device_dts_ord_10                                                                        20   0.01%  0x00030458 device_area
│   ├── __device_dts_ord_102                                                                       20   0.01%  0x000304bc device_area
│   ├── __device_dts_ord_113                                                                       20   0.01%  0x000304d0 device_area
│   ├── __device_dts_ord_117                                                                       20   0.01%  0x000304f8 device_area
│   ├── __device_dts_ord_118                                                                       20   0.01%  0x0003050c device_area
│   ├── __device_dts_ord_12                                                                        20   0.01%  0x00030480 device_area
│   ├── __device_dts_ord_122                                                                       20   0.01%  0x000304e4 device_area
│   ├── __device_dts_ord_23                                                                        20   0.01%  0x0003046c device_area
│   ├── __device_dts_ord_3                                                                         20   0.01%  0x000304a8 device_area
│   ├── __device_dts_ord_4                                                                         20   0.01%  0x00030494 device_area
│   ├── __device_dts_ord_57                                                                        20   0.01%  0x00030444 device_area
│   ├── __devstate_dts_ord_10.lto_priv.0                                                            2   0.00%  0x20000b1b device_states
│   ├── __devstate_dts_ord_102                                                                      2   0.00%  0x20000b27 device_states
│   ├── __devstate_dts_ord_113.lto_priv.0                                                           2   0.00%  0x20000b17 device_states
│   ├── __devstate_dts_ord_117                                                                      2   0.00%  0x20000b21 device_states
│   ├── __devstate_dts_ord_118                                                                      2   0.00%  0x20000b23 device_states
│   ├── __devstate_dts_ord_12.lto_priv.0                                                            2   0.00%  0x20000b1d device_states
│   ├── __devstate_dts_ord_122                                                                      2   0.00%  0x20000b19 device_states
│   ├── __devstate_dts_ord_23                                                                       2   0.00%  0x20000b1f device_states
│   ├── __devstate_dts_ord_3                                                                        2   0.00%  0x20000b25 device_states
│   ├── __devstate_dts_ord_4.lto_priv.0                                                             2   0.00%  0x20000b15 device_states
│   ├── __devstate_dts_ord_57.lto_priv.0                                                            2   0.00%  0x20000b29 device_states
│   ├── __file_str_put                                                                             16   0.01%  0x0003034f text
│   ├── __init___device_dts_ord_10                                                                  8   0.00%  0x00030394 initlevel
│   ├── __init___device_dts_ord_102                                                                 8   0.00%  0x000303cc initlevel
│   ├── __init___device_dts_ord_113                                                                 8   0.00%  0x000303f4 initlevel
│   ├── __init___device_dts_ord_117                                                                 8   0.00%  0x0003040c initlevel
│   ├── __init___device_dts_ord_118                                                                 8   0.00%  0x0003043c initlevel
│   ├── __init___device_dts_ord_12                                                                  8   0.00%  0x0003039c initlevel
│   ├── __init___device_dts_ord_122                                                                 8   0.00%  0x00030414 initlevel
│   ├── __init___device_dts_ord_23                                                                  8   0.00%  0x000303a4 initlevel
│   ├── __init___device_dts_ord_3                                                                   8   0.00%  0x000303bc initlevel
│   ├── __init___device_dts_ord_4                                                                   8   0.00%  0x000303c4 initlevel
│   ├── __init___device_dts_ord_57                                                                  8   0.00%  0x0003037c initlevel
│   ├── __init__psa_crypto_init                                                                     8   0.00%  0x0003042c initlevel
│   ├── __init_gatt_dm_wq_init                                                                      8   0.00%  0x00030424 initlevel
│   ├── __init_init_mem_slab_obj_core_list                                                          8   0.00%  0x00030384 initlevel
│   ├── __init_k_sys_work_q_init                                                                    8   0.00%  0x000303fc initlevel
│   ├── __init_long_wq_init                                                                         8   0.00%  0x0003041c initlevel
│   ├── __init_malloc_prepare                                                                       8   0.00%  0x000303ec initlevel
│   ├── __init_mbedtls_heap_init                                                                    8   0.00%  0x00030434 initlevel
│   ├── __init_mpsl_fem_api_init                                                                    8   0.00%  0x000303ac initlevel
│   ├── __init_mpsl_lib_init_sys                                                                    8   0.00%  0x000303b4 initlevel
│   ├── __init_mpsl_low_prio_init                                                                   8   0.00%  0x00030404 initlevel
│   ├── __init_nordicsemi_nrf54l_init                                                               8   0.00%  0x00030374 initlevel
│   ├── __init_statics_init_pre                                                                     8   0.00%  0x0003038c initlevel
│   ├── __init_sys_clock_driver_init                                                                8   0.00%  0x000303dc initlevel
│   ├── __init_uart_console_init                                                                    8   0.00%  0x000303d4 initlevel
│   ├── __init_xoshiro128_initialize                                                                8   0.00%  0x000303e4 initlevel
│   ├── __isr_table_entry__isr_wrapper_irq_0                                                        4   0.00%  0x00000040 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_10                                                       4   0.00%  0x00000054 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_100                                                      4   0.00%  0x00000108 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_102                                                      4   0.00%  0x0000010c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_104                                                      4   0.00%  0x00000110 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_106                                                      4   0.00%  0x00000114 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_108                                                      4   0.00%  0x00000118 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_110                                                      4   0.00%  0x0000011c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_112                                                      4   0.00%  0x00000120 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_114                                                      4   0.00%  0x00000124 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_116                                                      4   0.00%  0x00000128 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_118                                                      4   0.00%  0x0000012c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_12                                                       4   0.00%  0x00000058 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_120                                                      4   0.00%  0x00000130 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_122                                                      4   0.00%  0x00000134 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_124                                                      4   0.00%  0x00000138 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_126                                                      4   0.00%  0x0000013c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_128                                                      4   0.00%  0x00000140 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_130                                                      4   0.00%  0x00000144 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_132                                                      4   0.00%  0x00000148 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_134                                                      4   0.00%  0x0000014c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_136                                                      4   0.00%  0x00000150 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_138                                                      4   0.00%  0x00000154 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_14                                                       4   0.00%  0x0000005c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_140                                                      4   0.00%  0x00000158 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_142                                                      4   0.00%  0x0000015c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_144                                                      4   0.00%  0x00000160 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_146                                                      4   0.00%  0x00000164 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_148                                                      4   0.00%  0x00000168 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_150                                                      4   0.00%  0x0000016c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_152                                                      4   0.00%  0x00000170 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_154                                                      4   0.00%  0x00000174 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_156                                                      4   0.00%  0x00000178 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_158                                                      4   0.00%  0x0000017c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_16                                                       4   0.00%  0x00000060 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_160                                                      4   0.00%  0x00000180 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_162                                                      4   0.00%  0x00000184 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_164                                                      4   0.00%  0x00000188 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_166                                                      4   0.00%  0x0000018c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_168                                                      4   0.00%  0x00000190 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_170                                                      4   0.00%  0x00000194 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_172                                                      4   0.00%  0x00000198 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_174                                                      4   0.00%  0x0000019c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_176                                                      4   0.00%  0x000001a0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_178                                                      4   0.00%  0x000001a4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_18                                                       4   0.00%  0x00000064 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_180                                                      4   0.00%  0x000001a8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_182                                                      4   0.00%  0x000001ac rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_184                                                      4   0.00%  0x000001b0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_186                                                      4   0.00%  0x000001b4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_188                                                      4   0.00%  0x000001b8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_190                                                      4   0.00%  0x000001bc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_192                                                      4   0.00%  0x000001c0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_194                                                      4   0.00%  0x000001c4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_196                                                      4   0.00%  0x000001c8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_198                                                      4   0.00%  0x000001cc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_2                                                        4   0.00%  0x00000044 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_20                                                       4   0.00%  0x00000068 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_200                                                      4   0.00%  0x000001d0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_202                                                      4   0.00%  0x000001d4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_204                                                      4   0.00%  0x000001d8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_206                                                      4   0.00%  0x000001dc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_208                                                      4   0.00%  0x000001e0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_210                                                      4   0.00%  0x000001e4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_212                                                      4   0.00%  0x000001e8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_214                                                      4   0.00%  0x000001ec rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_216                                                      4   0.00%  0x000001f0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_218                                                      4   0.00%  0x000001f4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_22                                                       4   0.00%  0x0000006c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_220                                                      4   0.00%  0x000001f8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_222                                                      4   0.00%  0x000001fc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_224                                                      4   0.00%  0x00000200 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_226                                                      4   0.00%  0x00000204 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_228                                                      4   0.00%  0x00000208 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_230                                                      4   0.00%  0x0000020c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_232                                                      4   0.00%  0x00000210 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_234                                                      4   0.00%  0x00000214 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_236                                                      4   0.00%  0x00000218 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_238                                                      4   0.00%  0x0000021c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_24                                                       4   0.00%  0x00000070 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_240                                                      4   0.00%  0x00000220 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_242                                                      4   0.00%  0x00000224 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_244                                                      4   0.00%  0x00000228 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_246                                                      4   0.00%  0x0000022c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_248                                                      4   0.00%  0x00000230 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_250                                                      4   0.00%  0x00000234 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_252                                                      4   0.00%  0x00000238 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_254                                                      4   0.00%  0x0000023c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_256                                                      4   0.00%  0x00000240 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_258                                                      4   0.00%  0x00000244 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_26                                                       4   0.00%  0x00000074 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_260                                                      4   0.00%  0x00000248 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_262                                                      4   0.00%  0x0000024c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_264                                                      4   0.00%  0x00000250 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_266                                                      4   0.00%  0x00000258 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_268                                                      4   0.00%  0x0000025c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_270                                                      4   0.00%  0x00000260 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_272                                                      4   0.00%  0x00000264 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_274                                                      4   0.00%  0x0000026c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_276                                                      4   0.00%  0x00000270 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_278                                                      4   0.00%  0x00000274 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_28                                                       4   0.00%  0x00000078 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_280                                                      4   0.00%  0x00000278 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_282                                                      4   0.00%  0x0000027c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_284                                                      4   0.00%  0x00000280 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_286                                                      4   0.00%  0x00000284 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_288                                                      4   0.00%  0x00000288 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_290                                                      4   0.00%  0x0000028c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_292                                                      4   0.00%  0x00000290 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_294                                                      4   0.00%  0x00000294 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_296                                                      4   0.00%  0x00000298 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_298                                                      4   0.00%  0x0000029c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_30                                                       4   0.00%  0x0000007c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_300                                                      4   0.00%  0x000002a0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_302                                                      4   0.00%  0x000002a4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_304                                                      4   0.00%  0x000002a8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_306                                                      4   0.00%  0x000002ac rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_308                                                      4   0.00%  0x000002b0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_310                                                      4   0.00%  0x000002b4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_312                                                      4   0.00%  0x000002b8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_314                                                      4   0.00%  0x000002bc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_316                                                      4   0.00%  0x000002c0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_318                                                      4   0.00%  0x000002c4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_32                                                       4   0.00%  0x00000080 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_320                                                      4   0.00%  0x000002c8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_322                                                      4   0.00%  0x000002cc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_324                                                      4   0.00%  0x000002d0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_326                                                      4   0.00%  0x000002d4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_328                                                      4   0.00%  0x000002d8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_330                                                      4   0.00%  0x000002dc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_332                                                      4   0.00%  0x000002e0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_334                                                      4   0.00%  0x000002e4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_336                                                      4   0.00%  0x000002e8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_338                                                      4   0.00%  0x000002ec rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_34                                                       4   0.00%  0x00000084 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_340                                                      4   0.00%  0x000002f0 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_342                                                      4   0.00%  0x000002f4 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_344                                                      4   0.00%  0x000002f8 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_346                                                      4   0.00%  0x000002fc rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_348                                                      4   0.00%  0x00000300 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_350                                                      4   0.00%  0x00000304 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_352                                                      4   0.00%  0x00000308 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_354                                                      4   0.00%  0x0000030c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_356                                                      4   0.00%  0x00000310 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_358                                                      4   0.00%  0x00000314 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_36                                                       4   0.00%  0x00000088 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_360                                                      4   0.00%  0x00000318 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_362                                                      4   0.00%  0x0000031c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_364                                                      4   0.00%  0x00000320 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_366                                                      4   0.00%  0x00000324 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_368                                                      4   0.00%  0x00000328 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_370                                                      4   0.00%  0x0000032c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_372                                                      4   0.00%  0x00000330 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_374                                                      4   0.00%  0x00000334 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_376                                                      4   0.00%  0x00000338 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_378                                                      4   0.00%  0x0000033c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_38                                                       4   0.00%  0x0000008c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_380                                                      4   0.00%  0x00000340 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_382                                                      4   0.00%  0x00000344 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_384                                                      4   0.00%  0x00000348 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_386                                                      4   0.00%  0x0000034c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_388                                                      4   0.00%  0x00000350 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_390                                                      4   0.00%  0x00000354 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_392                                                      4   0.00%  0x00000358 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_394                                                      4   0.00%  0x0000035c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_396                                                      4   0.00%  0x00000360 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_398                                                      4   0.00%  0x00000364 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_4                                                        4   0.00%  0x00000048 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_40                                                       4   0.00%  0x00000090 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_400                                                      4   0.00%  0x00000368 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_402                                                      4   0.00%  0x0000036c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_404                                                      4   0.00%  0x00000370 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_406                                                      4   0.00%  0x00000374 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_408                                                      4   0.00%  0x00000378 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_410                                                      4   0.00%  0x0000037c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_412                                                      4   0.00%  0x00000380 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_414                                                      4   0.00%  0x00000384 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_416                                                      4   0.00%  0x00000388 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_418                                                      4   0.00%  0x0000038c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_42                                                       4   0.00%  0x00000094 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_420                                                      4   0.00%  0x00000390 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_422                                                      4   0.00%  0x00000394 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_424                                                      4   0.00%  0x00000398 rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_426                                                      4   0.00%  0x0000039c rom_start
│   ├── __isr_table_entry__isr_wrapper_irq_428                                                      4   0.00%  0x000003a0 rom_start
