uuid,parent,level,identifier,name,size
02-779f8a3a8c60f325a2171a2653d27f6e,01-7db78365898c456bd7c383d01c5a6853,2,zephyr,zephyr,1114
02-79eda979854e9e7c1840e67644c27c08,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\puts,puts,64
02-7a83a14aa1d12ccb76deb6003e9b5c54,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\cracen_mac_verify_setup,cracen_mac_verify_setup,4
02-7dfd0916e87aaa90a45bf1ec3391e970,01-bb1836de191ead431509f5d1b910124d,2,subsys,subsys,103197
02-80442c59504cad018b8f4ee05dddbcf5,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\pdu_validate_unknown_rsp,pdu_validate_unknown_rsp,14
02-84917115db7fc982cd67bd759fd0890c,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\SystemCoreClock,SystemCoreClock,4
02-851cfadb14da2e07a741e8bb29642ea9,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\strnlen,strnlen,24
02-867f3bf537a9ea236d2ba4ae74ab6ede,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__libc_fini_array,__libc_fini_array,44
02-884fdb594b5171106a60be208b8acb92,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\att_exec_write_req,att_exec_write_req,4
02-8962c1ff77e59dd48a517c9976741097,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\smp_central_ident,smp_central_ident,4
02-89a59689861225eb508a89e526638dd8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\bt_dev,bt_dev,368
02-8e7fba7f584e05a1eba15a372cb99002,01-665b1ea1222d25c5af30f0aec9f1f04e,2,CSWTCH.*,CSWTCH.*,260
02-8ed7b3c7cdc60a5cce7f1da2f1bb6a4c,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\strcpy,strcpy,16
02-98b935d6bafc44e4278829dcb286b160,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\smp_signing_info,smp_signing_info,4
02-9908203b01d15ea10ff9a71735132c76,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\transitions.0,transitions.0,12
02-9a9906e747a71649b05ef9c87f228c81,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\parameters.0,parameters.0,8
02-9b8c441126f7e441abf32b52812793ed,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
02-9d41fe67dc88faa6ffb8b11058d20744,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\l2cap_disconnected,l2cap_disconnected,2
02-9f531f8b1f20944d54615b364f472cb5,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__aeabi_ldiv0,__aeabi_ldiv0,2
02-a3aa508ba7cd60a8b3f8ae28a783b630,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__device_dts_ord_23,__device_dts_ord_23,20
02-a603f49051740b9e12975b090bc69d98,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\m.7,m.7,16
02-a9457c77faced5c1c5d7d1b3479693e7,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\bt_smp_sign,bt_smp_sign,6
02-ac47e75ecda8d524fa17fd821d4bce54,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__device_dts_ord_122,__device_dts_ord_122,20
02-b33b3754fc3ce4bd7c11bc9a137dd817,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\m.6,m.6,16
02-b5041da60dd6d17fbce0d1dce1636675,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__device_dts_ord_57,__device_dts_ord_57,20
02-b675d2fe9f42c898e3a4836fd7c44fbe,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\platform_free_uninit,platform_free_uninit,2
02-b72e6a8d651cb2f3f5504424b734da09,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\bt_addr_any,bt_addr_any,6
02-b91781d8e52bb9ff5b19d12bc440cf3b,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\pdu_validate_reject_ind,pdu_validate_reject_ind,14
02-ba68b53c23e6ebabea40d1f37e95dc53,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\strncmp,strncmp,36
02-bfd86b3c02079de5f40138bc364dce23,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\pdu_validate_length_rsp,pdu_validate_length_rsp,14
02-c21e762daa3e695e48f286ac05ee4753,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mfy.9,mfy.9,16
02-c55af073e162a75ce4cb86d8f51ebde4,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\pdu_validate_phy_rsp,pdu_validate_phy_rsp,14
02-c7d5f8495162588e6bb8a9e1975c45e7,01-bb1836de191ead431509f5d1b910124d,2,soc,soc,224
02-c9f5fea207031a15153455b3ea285584,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__device_dts_ord_102,__device_dts_ord_102,20
02-cb6829ceee542dbdb1e71daedd5779a0,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\strtoul,strtoul,204
02-cc7c95b9f24a6acd95c08552f9327061,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\pdu_validate_conn_param_rsp,pdu_validate_conn_param_rsp,14
02-d23691e1ce5fdaa7eb1c2b9d2c757a96,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\lll_adv_reset,lll_adv_reset,48
02-d436eb0fd9de10b54a828ce6435f7e81,01-bb1836de191ead431509f5d1b910124d,2,include,include,1030
02-d599c52746e99c6568daa0b1d1fffdd2,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\levels.0,levels.0,24
02-d59d9202487733ae0cf23af19d54cf7f,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\bt_addr_le_any,bt_addr_le_any,7
02-d6194c68fcc7e79bb57401be603cb1cc,01-bb1836de191ead431509f5d1b910124d,2,arch,arch,2528
02-d8cd161b1510dad3b5ddd503953ffeff,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mfy.6,mfy.6,16
02-dc46df748e7b0eb8da1d6cff089ebb09,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\snprintf,snprintf,88
02-df0893220c993ffbeb28b75726e081f7,01-09498dbadf45966909850dc8a47ebb13,2,nrf,nrf,21121
02-df25453e0e4cf059a75512a00220a87d,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\salt.0,salt.0,16
02-e0637335fe10794739dca787873fe40b,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\bt_addr_le_none,bt_addr_le_none,7
02-e8acc63b1e238f3255c900eed37254b8,01-bb1836de191ead431509f5d1b910124d,2,lib,lib,3862
02-ee5fe10904086488b93783648af4b107,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\cracen_initialized.0,cracen_initialized.0,4
02-efb6d2c493d180fb66588b5f6138a1e0,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\pdu_validate_phy_req,pdu_validate_phy_req,14
02-f24f62eeb789199b9b2e467df3b1876b,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\exit,exit,28
02-f2e195dc7a14f89f31c36187ecba3710,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mfy.1,mfy.1,16
02-f33583abbfb944bad8bb0bdc6baf5b1e,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__aeabi_memmove4,__aeabi_memmove4,52
02-f657a2d70ff0fa1ccf78c3a699fc6262,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__device_dts_ord_117,__device_dts_ord_117,20
02-fcbd1b6fa454a0157d7a654570d48fae,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\m.8,m.8,16
02-fe69fd0a878b10d190c924b2398bad9c,01-bb1836de191ead431509f5d1b910124d,2,drivers,drivers,8287
02-fee6b94f99e46b490ec27eafc0f0cff1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\pdu_validate_pause_enc_req,pdu_validate_pause_enc_req,14
03-020a8cfa922969a0b9035333f45988c3,02-2f158c4731d76d5975b8546d85de1b34,3,C:\ncs,ncs,1092
03-071c0719c67955bb75a799d3fae5d0c2,02-779f8a3a8c60f325a2171a2653d27f6e,3,zephyr\isr_tables.c,isr_tables.c,1084
03-08f2c7846e02f19ae7b28b995b34587c,02-0eb9b3af2e4a00837a1b1a854c9ea18c,3,modules\hal_nordic,hal_nordic,6
03-0b0760e072413088ea8460c3b4f43dbe,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\spi,spi,2026
03-0fea6a13c52b4d4725368f24b045ca84,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\cache,cache,16
03-1a4ed29befb37b814e1adce39b64ef5a,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\kheap.c,kheap.c,246
03-1cb1159e7da1396bb694434a958c45ce,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\init.c,init.c,640
03-20a2fb1756e57575dd4d370cac1f07a7,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\condvar.c,condvar.c,108
03-213c7980207cea7201cff8d664caf150,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\clock_control,clock_control,1186
03-220b2a9ccbd0bf6d61dd085da17c5380,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\work.c,work.c,1570
03-239d44f09ba4c853288f72de00e8538b,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\timeout.c,timeout.c,838
03-261ec5b4f78e6414af1f2102e74f4980,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\mutex.c,mutex.c,430
03-2b3583e6e17721c54496bd04e57a0c15,02-e8acc63b1e238f3255c900eed37254b8,3,lib\utils,utils,1368
03-2c127bf32ccb4edf2bf22fea5a00e494,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\timer,timer,372
03-2e5d8aa3dfa8ef34ca5131d20f9dad51,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\settings,settings,1638
03-2eb9a102efc2c5e76b739c50b558b39a,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\xip.c,xip.c,56
03-37a184204b9448f00fb83003d8a6cc69,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\entropy,entropy,84
03-3fedd55aa249fcb8886ab4476d5a5df4,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\events.c,events.c,302
03-4d4a9aa362b6ffe089fd2e992ccf4f5f,02-e8acc63b1e238f3255c900eed37254b8,3,lib\heap,heap,1370
03-4fb69dc1bf667cfbc2b05dc5fd51e674,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\thread.c,thread.c,238
03-5ae9b7f211e23aac3df5f2b8f3b8eada,02-0eb9b3af2e4a00837a1b1a854c9ea18c,3,modules\crypto,crypto,6000
03-6406e0607655451a77bcf0a54c3d637c,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\pinctrl,pinctrl,387
03-6c90e8978ae0cba686caef23f41ebb71,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\mem_mgmt,mem_mgmt,12
03-74136b24217cb75599440e6e1d807cf7,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\serial,serial,528
03-779f8a3a8c60f325a2171a2653d27f6e,02-d436eb0fd9de10b54a828ce6435f7e81,3,include\zephyr,zephyr,1030
03-7abb446738b4dfa1b0d7734371b8946e,02-e8acc63b1e238f3255c900eed37254b8,3,lib\net_buf,net_buf,754
03-7bca95052a036e1dc82f07529fd2b44d,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\idle.c,idle.c,22
03-7ddf32e17a6ac5ce04a8ecbf782ca509,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\random,random,32
03-7dfd0916e87aaa90a45bf1ec3391e970,02-df0893220c993ffbeb28b75726e081f7,3,nrf\subsys,subsys,21093
03-820f20aaff1a08fa09ed2471da8e8e10,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\sem.c,sem.c,320
03-955871c9778abe2297251e689899dcdc,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\gpio,gpio,1104
03-9abfc3fa0a586782b875ee02ad45dcd8,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\bluetooth,bluetooth,98645
03-a39401275d1b300aa789fb22aea4148a,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\flash,flash,2496
03-a5618994268beaa9fba3b5fc78562a8b,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\queue.c,queue.c,494
03-a7f3eb49d6fb4ccbbe593eb48c2bd096,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\device.c,device.c,24
03-a94562fb46c3ca23d4dd8798cc3464cf,02-c7d5f8495162588e6bb8a9e1975c45e7,3,soc\nordic,nordic,224
03-bc7b36fe4d2924e49800d9b3dc4a325c,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\fs,fs,2622
03-bc957e26ff41470c556ee5d09e96880b,02-779f8a3a8c60f325a2171a2653d27f6e,3,zephyr\misc,misc,2
03-bda16fa0e64e7aad8ddd86b71b0c308c,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\system_work_q.c,system_work_q.c,60
03-bfafd813d7ea65ee4db1f09d7c8ffbf4,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\console,console,88
03-c4de0655302956f48d32155b4d80f44d,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\busy_wait.c,busy_wait.c,8
03-c80a73b78d3d460ce9f1d222a87714b0,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\poll.c,poll.c,272
03-cde9e8dec3ca8de88aa6cf61c1c0252c,02-0eb9b3af2e4a00837a1b1a854c9ea18c,3,modules\hal,hal,7033
03-d436eb0fd9de10b54a828ce6435f7e81,02-779f8a3a8c60f325a2171a2653d27f6e,3,zephyr\include,include,28
03-da1fe2b4f26525ab43e1476ed51c23d8,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\sched.c,sched.c,1982
03-dbdec1f2df92b57fa3cef80445426a24,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\fatal.c,fatal.c,70
03-dd302f94682dbd2a114d63b0433602e0,02-e8acc63b1e238f3255c900eed37254b8,3,lib\os,os,184
03-ddecebdea58b5f264d27f1f7909bab74,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\storage,storage,248
03-e5823ba08cf6f8acc6662017ec572078,02-e8acc63b1e238f3255c900eed37254b8,3,lib\libc,libc,126
03-e8acc63b1e238f3255c900eed37254b8,02-df0893220c993ffbeb28b75726e081f7,3,nrf\lib,lib,28
03-f1f3a153101f852d1c4ec66f6e755471,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\mem_slab.c,mem_slab.c,300
03-f3474cdd6a817f1ae88af8b1ea224b15,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\mempool.c,mempool.c,78
03-f5ad59c5401fea3f2df0703d958fdc97,02-e8acc63b1e238f3255c900eed37254b8,3,lib\crc,crc,60
03-f843a7390a4012d214747466b1f97def,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\timeslicing.c,timeslicing.c,268
03-f926b3e222d7afee57071b2256839701,02-d6194c68fcc7e79bb57401be603cb1cc,3,arch\arm,arm,2528
03-ff154c0ad97c0dfa9c535e0c3c3f381f,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\init_static.c,init_static.c,2
